2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,C8-D9-D2-23-B0-01,121.192.171.162,,00-1A-A9-16-11-DF,121.51.128.29,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
2021-05-22 18:04:38,00-1A-A9-16-11-DF,121.51.128.29,,C8-D9-D2-23-B0-01,121.192.171.162,
